,QRef,Mean,Min,Max,Count
596,229CHRQ6,0.5789473684210527,0,1,19
597,229CHRQ7,0.3157894736842105,0,1,19
598,229CHRQ8,0.8421052631578947,0,1,19
599,229CHRQ9,0.47368421052631576,0,1,19
600,229FILQ1,0.7368421052631579,0,2,19
601,229FILQ10,0.5789473684210527,0,2,19
602,229FILQ2,0.9473684210526315,0,1,19
603,229FILQ3,0.9473684210526315,0,1,19
604,229FILQ4,0.42105263157894735,0,1,19
605,229FILQ5,0.7894736842105263,0,1,19
606,229FILQ6,0.6842105263157895,0,1,19
607,229FILQ7,0.7894736842105263,0,1,19
608,229FILQ8,1.2105263157894737,0,2,19
609,229FILQ9,1.1578947368421053,0,2,19
610,229MUSQ1,0.47368421052631576,0,1,19
611,229MUSQ10,0.15789473684210525,0,1,19
612,229MUSQ2,0.5263157894736842,0,1,19
613,229MUSQ3,0.7368421052631579,0,1,19
614,229MUSQ4,0.631578947368421,0,2,19
615,229MUSQ5,0.15789473684210525,0,1,19
616,229MUSQ6,0.7894736842105263,0,1,19
617,229MUSQ7,0.6842105263157895,0,1,19
618,229MUSQ8,0.5263157894736842,0,1,19
619,229MUSQ9,0.6842105263157895,0,1,19
620,229SCIQ1,0.42105263157894735,0,1,19
621,229SCIQ10,0.75,0,1,8
622,229SCIQ2,1.0,1,1,15
623,229SCIQ3,1.0,1,1,15
624,229SCIQ4,0.4,0,1,15
625,229SCIQ5,1.0,1,1,15
626,229SCIQ6,1.0,1,1,15
627,229SCIQ7,0.4666666666666667,0,1,15
628,229SCIQ8,0.9333333333333333,0,1,15
629,229SCIQ9,0.6666666666666666,0,1,15
630,230CHRQ1,0.5263157894736842,0,1,19
631,230CHRQ10,0.8421052631578947,0,1,19
632,230CHRQ2,0.47368421052631576,0,1,19
633,230CHRQ3,0.21052631578947367,0,1,19
634,230CHRQ4,0.15789473684210525,0,1,19
635,230CHRQ5,0.631578947368421,0,1,19
636,230CHRQ6,0.7894736842105263,0,1,19
637,230CHRQ7,0.8421052631578947,0,1,19
638,230CHRQ8,0.3684210526315789,0,1,19
639,230CHRQ9,0.5789473684210527,0,2,19
640,230MUSQ1,0.631578947368421,0,1,19
641,230MUSQ10,0.7894736842105263,0,1,19
642,230MUSQ2,0.8947368421052632,0,1,19
643,230MUSQ3,0.8421052631578947,0,1,19
644,230MUSQ4,0.8947368421052632,0,2,19
645,230MUSQ5,0.5789473684210527,0,1,19
646,230MUSQ6,0.7894736842105263,0,1,19
647,230MUSQ7,0.6842105263157895,0,1,19
648,230MUSQ8,0.8947368421052632,0,1,19
649,230MUSQ9,0.8421052631578947,0,1,19
650,232GEOQ1,0.8947368421052632,0,1,19
651,232GEOQ10,0.7368421052631579,0,1,19
652,232GEOQ2,0.5789473684210527,0,1,19
653,232GEOQ3,0.7368421052631579,0,1,19
654,232GEOQ4,0.5263157894736842,0,1,19
655,232GEOQ5,0.5789473684210527,0,1,19
656,232GEOQ6,0.42105263157894735,0,1,19
657,232GEOQ7,0.47368421052631576,0,1,19
658,232GEOQ8,0.3684210526315789,0,1,19
659,232GEOQ9,0.8947368421052632,0,2,19
660,232MUSQ1,0.2631578947368421,0,1,19
661,232MUSQ10,0.631578947368421,0,1,19
662,232MUSQ2,0.6842105263157895,0,1,19
663,232MUSQ3,0.7368421052631579,0,1,19
664,232MUSQ4,0.7368421052631579,0,1,19
665,232MUSQ5,0.3684210526315789,0,1,19
666,232MUSQ6,0.47368421052631576,0,1,19
667,232MUSQ7,0.631578947368421,0,1,19
668,232MUSQ8,0.9473684210526315,0,2,19
669,232MUSQ9,0.8421052631578947,0,1,19
670,233FILQ1,0.6842105263157895,0,1,19
671,233FILQ10,0.8947368421052632,0,1,19
672,233FILQ2,0.5263157894736842,0,1,19
673,233FILQ3,0.631578947368421,0,1,19
674,233FILQ4,0.8947368421052632,0,2,19
675,233FILQ5,0.47368421052631576,0,1,19
676,233FILQ6,0.631578947368421,0,1,19
677,233FILQ7,0.5789473684210527,0,1,19
678,233FILQ8,0.9473684210526315,0,1,19
679,233FILQ9,0.631578947368421,0,1,19
680,233FOOQ1,0.38461538461538464,0,1,13
681,233FOOQ10,0.5555555555555556,0,1,9
682,233FOOQ2,0.8181818181818182,0,1,11
683,233FOOQ3,1.0,1,1,11
684,233FOOQ4,0.8181818181818182,0,1,11
685,233FOOQ5,0.18181818181818182,0,1,11
686,233FOOQ6,0.8181818181818182,0,1,11
687,233FOOQ7,1.0,1,1,11
688,233FOOQ8,0.9090909090909091,0,1,11
689,233FOOQ9,0.8181818181818182,0,1,11
690,233MUSQ1,0.8421052631578947,0,1,19
691,233MUSQ10,0.5263157894736842,0,1,19
692,233MUSQ2,0.8421052631578947,0,1,19
693,233MUSQ3,0.6842105263157895,0,1,19
694,233MUSQ4,0.6842105263157895,0,1,19
695,233MUSQ5,0.5789473684210527,0,1,19
696,233MUSQ6,0.47368421052631576,0,1,19
697,233MUSQ7,0.8947368421052632,0,1,19
698,233MUSQ8,0.8947368421052632,0,1,19
699,233MUSQ9,0.631578947368421,0,1,19
700,234ARTQ1,0.3157894736842105,0,1,19
701,234ARTQ10,0.42105263157894735,0,1,19
702,234ARTQ2,0.8947368421052632,0,1,19
703,234ARTQ3,0.42105263157894735,0,1,19
704,234ARTQ4,0.8947368421052632,0,1,19
705,234ARTQ5,0.6842105263157895,0,1,19
706,234ARTQ6,0.5263157894736842,0,1,19
707,234ARTQ7,0.21052631578947367,0,1,19
708,234ARTQ8,0.3684210526315789,0,1,19
709,234ARTQ9,0.7894736842105263,0,1,19
710,234FILQ1,1.4210526315789473,1,2,19
711,234FILQ10,1.0,1,1,9
712,234FILQ2,0.21052631578947367,0,1,19
713,234FILQ3,0.3684210526315789,0,1,19
714,234FILQ4,0.8421052631578947,0,1,19
715,234FILQ5,0.3157894736842105,0,1,19
716,234FILQ6,0.631578947368421,0,1,19
717,234FILQ7,0.42105263157894735,0,1,19
718,234FILQ8,0.631578947368421,0,1,19
719,234FILQ9,0.5789473684210527,0,1,19
720,234GEOQ1,0.8947368421052632,0,1,19
721,234GEOQ10,0.8421052631578947,0,1,19
722,234GEOQ2,0.7368421052631579,0,1,19
723,234GEOQ3,0.8421052631578947,0,1,19
724,234GEOQ4,0.10526315789473684,0,1,19
725,234GEOQ5,0.0,0,0,19
726,234GEOQ6,0.8421052631578947,0,1,19
727,234GEOQ7,1.5263157894736843,0,2,19
728,234GEOQ8,0.8421052631578947,0,1,19
729,234GEOQ9,0.7368421052631579,0,1,19
730,234GRAQ1,0.42105263157894735,0,1,19
731,234GRAQ10,0.7894736842105263,0,1,19
732,234GRAQ2,0.3684210526315789,0,1,19
733,234GRAQ3,0.7368421052631579,0,1,19
734,234GRAQ4,0.631578947368421,0,1,19
735,234GRAQ5,0.6842105263157895,0,1,19
736,234GRAQ6,0.8947368421052632,0,1,19
737,234GRAQ7,0.2631578947368421,0,1,19
738,234GRAQ8,0.3157894736842105,0,1,19
739,234GRAQ9,1.105263157894737,0,2,19
740,234MUSQ1,0.631578947368421,0,1,19
741,234MUSQ10,0.42105263157894735,0,1,19
742,234MUSQ2,0.9473684210526315,0,1,19
743,234MUSQ3,0.2631578947368421,0,1,19
744,234MUSQ4,0.5263157894736842,0,1,19
745,234MUSQ5,0.42105263157894735,0,1,19
746,234MUSQ6,0.47368421052631576,0,1,19
747,234MUSQ7,0.7368421052631579,0,1,19
748,234MUSQ8,0.6842105263157895,0,1,19
749,234MUSQ9,0.7368421052631579,0,1,19
750,235FILQ1,0.7368421052631579,0,1,19
751,235FILQ10,1.0,1,1,9
752,235FILQ2,0.8571428571428571,0,1,14
753,235FILQ3,0.21428571428571427,0,1,14
754,235FILQ4,0.5714285714285714,0,1,14
755,235FILQ5,1.0714285714285714,0,2,14
756,235FILQ6,0.35714285714285715,0,1,14
757,235FILQ7,0.42857142857142855,0,1,14
758,235FILQ8,0.5,0,1,14
759,235FILQ9,0.5,0,1,14
760,235MUSQ1,0.6666666666666666,0,1,6
761,235MUSQ10,0.5,0,1,6
762,235MUSQ2,0.0,0,0,6
763,235MUSQ3,0.8333333333333334,0,1,6
764,235MUSQ4,0.5,0,1,6
765,235MUSQ5,0.6666666666666666,0,1,6
766,235MUSQ6,1.5,1,2,6
767,235MUSQ7,0.5,0,1,6
768,235MUSQ8,1.0,1,1,6
769,235MUSQ9,0.6666666666666666,0,1,6
770,235SPOQ1,0.05263157894736842,0,1,19
771,235SPOQ10,0.16666666666666666,0,1,18
772,235SPOQ2,0.5263157894736842,0,2,19
773,235SPOQ3,0.8947368421052632,0,1,19
774,235SPOQ4,0.6842105263157895,0,1,19
775,235SPOQ5,0.6842105263157895,0,1,19
776,235SPOQ6,0.5789473684210527,0,1,19
777,235SPOQ7,0.5789473684210527,0,1,19
778,235SPOQ8,0.47368421052631576,0,1,19
779,235SPOQ9,0.5789473684210527,0,1,19
780,236FILQ1,0.6842105263157895,0,1,19
781,236FILQ10,0.3684210526315789,0,1,19
782,236FILQ2,0.47368421052631576,0,1,19
783,236FILQ3,0.7894736842105263,0,1,19
784,236FILQ4,0.7894736842105263,0,1,19
785,236FILQ5,0.7894736842105263,0,1,19
786,236FILQ6,0.6842105263157895,0,1,19
787,236FILQ7,0.2631578947368421,0,1,19
788,236FILQ8,0.8947368421052632,0,1,19
789,236FILQ9,0.631578947368421,0,1,19
790,236FOOQ1,0.7368421052631579,0,1,19
791,236FOOQ10,0.7894736842105263,0,1,19
792,236FOOQ2,0.631578947368421,0,1,19
793,236FOOQ3,0.7368421052631579,0,1,19
794,236FOOQ4,0.5789473684210527,0,1,19
795,236FOOQ5,1.736842105263158,1,2,19
796,236FOOQ6,0.7894736842105263,0,1,19
797,236FOOQ7,0.21052631578947367,0,1,19
798,236FOOQ8,0.7894736842105263,0,1,19
799,236FOOQ9,0.2631578947368421,0,1,19
800,236MUSQ1,0.8947368421052632,0,2,19
801,236MUSQ10,1.0526315789473684,0,2,19
802,236MUSQ2,0.8421052631578947,0,1,19
803,236MUSQ3,0.8421052631578947,0,1,19
804,236MUSQ4,0.2631578947368421,0,1,19
805,236MUSQ5,0.9473684210526315,0,1,19
806,236MUSQ6,0.8947368421052632,0,1,19
807,236MUSQ7,0.3684210526315789,0,1,19
808,236MUSQ8,0.7368421052631579,0,1,19
809,236MUSQ9,0.6842105263157895,0,1,19
810,236SCIQ1,0.5263157894736842,0,1,19
811,236SCIQ10,0.5263157894736842,0,1,19
812,236SCIQ2,0.7368421052631579,0,1,19
813,236SCIQ3,0.8947368421052632,0,1,19
814,236SCIQ4,1.0,0,2,19
815,236SCIQ5,0.5263157894736842,0,1,19
816,236SCIQ6,0.8947368421052632,0,2,19
817,236SCIQ7,0.7894736842105263,0,1,19
818,236SCIQ8,0.42105263157894735,0,1,19
819,236SCIQ9,0.631578947368421,0,1,19
820,237FILQ1,0.875,0,1,8
821,237FILQ10,0.875,0,1,8
822,237FILQ2,0.5,0,1,8
823,237FILQ3,1.0,1,1,8
824,237FILQ4,1.375,1,2,8
825,237FILQ5,0.875,0,1,8
826,237FILQ6,0.25,0,1,8
827,237FILQ7,0.875,0,1,8
828,237FILQ8,1.0,1,1,8
829,237FILQ9,0.625,0,1,8
830,237GEOQ1,0.8421052631578947,0,1,19
831,237GEOQ10,0.8421052631578947,0,1,19
832,237GEOQ2,0.5789473684210527,0,1,19
833,237GEOQ3,1.7894736842105263,1,2,19
834,237GEOQ4,1.0,1,1,19
835,237GEOQ5,0.7368421052631579,0,1,19
836,237GEOQ6,0.8947368421052632,0,1,19
837,237GEOQ7,0.7368421052631579,0,1,19
838,237GEOQ8,1.4210526315789473,0,2,19
839,237GEOQ9,0.2631578947368421,0,1,19
840,237GRAQ1,0.7368421052631579,0,1,19
841,237GRAQ10,0.8421052631578947,0,1,19
842,237GRAQ2,0.3684210526315789,0,1,19
843,237GRAQ3,0.7368421052631579,0,1,19
844,237GRAQ4,0.631578947368421,0,1,19
845,237GRAQ5,0.47368421052631576,0,1,19
846,237GRAQ6,0.5789473684210527,0,1,19
847,237GRAQ7,0.5263157894736842,0,1,19
848,237GRAQ8,0.6842105263157895,0,1,19
849,237GRAQ9,0.631578947368421,0,1,19
850,237MUSQ1,0.8947368421052632,0,2,19
851,237MUSQ10,0.6842105263157895,0,1,19
852,237MUSQ2,0.5789473684210527,0,1,19
853,237MUSQ3,0.6842105263157895,0,1,19
854,237MUSQ4,0.8421052631578947,0,1,19
855,237MUSQ5,0.8947368421052632,0,1,19
856,237MUSQ6,1.0,1,1,19
857,237MUSQ7,0.8421052631578947,0,1,19
858,237MUSQ8,0.42105263157894735,0,1,19
859,237MUSQ9,0.631578947368421,0,1,19
860,238FILQ1,0.8947368421052632,0,1,19
861,238FILQ10,0.6842105263157895,0,1,19
862,238FILQ2,0.631578947368421,0,1,19
863,238FILQ3,0.21052631578947367,0,1,19
864,238FILQ4,0.8421052631578947,0,1,19
865,238FILQ5,0.47368421052631576,0,1,19
866,238FILQ6,0.7894736842105263,0,1,19
867,238FILQ7,0.5789473684210527,0,1,19
868,238FILQ8,0.631578947368421,0,1,19
869,238FILQ9,0.8947368421052632,0,1,19
870,238GRAQ1,0.5789473684210527,0,1,19
871,238GRAQ10,0.7647058823529411,0,1,17
872,238GRAQ2,0.7368421052631579,0,1,19
873,238GRAQ3,0.3157894736842105,0,1,19
874,238GRAQ4,0.8421052631578947,0,1,19
875,238GRAQ5,0.8421052631578947,0,1,19
876,238GRAQ6,0.3684210526315789,0,1,19
877,238GRAQ7,0.47368421052631576,0,1,19
878,238GRAQ8,0.6842105263157895,0,1,19
879,238GRAQ9,0.3157894736842105,0,1,19
880,238MUSQ1,0.2857142857142857,0,1,14
881,238MUSQ10,0.6428571428571429,0,1,14
882,238MUSQ2,0.7142857142857143,0,1,14
883,238MUSQ3,0.6428571428571429,0,1,14
884,238MUSQ4,0.8571428571428571,0,1,14
885,238MUSQ5,0.5714285714285714,0,1,14
886,238MUSQ6,0.35714285714285715,0,1,14
887,238MUSQ7,0.5714285714285714,0,1,14
888,238MUSQ8,0.7857142857142857,0,1,14
889,238MUSQ9,0.6428571428571429,0,1,14
890,238SCIQ1,0.5333333333333333,0,1,15
891,238SCIQ10,0.6153846153846154,0,1,13
892,238SCIQ2,0.7142857142857143,0,1,14
893,238SCIQ3,0.35714285714285715,0,1,14
894,238SCIQ4,1.1428571428571428,0,2,14
895,238SCIQ5,0.07142857142857142,0,1,14
896,238SCIQ6,0.7857142857142857,0,1,14
897,238SCIQ7,0.42857142857142855,0,1,14
898,238SCIQ8,0.6428571428571429,0,1,14
899,238SCIQ9,0.42857142857142855,0,1,14
900,239GEOQ1,0.5263157894736842,0,1,19
901,239GEOQ10,0.6875,0,1,16
902,239GEOQ2,0.8421052631578947,0,1,19
903,239GEOQ3,1.2105263157894737,0,2,19
904,239GEOQ4,0.8947368421052632,0,1,19
905,239GEOQ5,0.8947368421052632,0,1,19
906,239GEOQ6,0.9473684210526315,0,1,19
907,239GEOQ7,0.42105263157894735,0,1,19
908,239GEOQ8,0.5263157894736842,0,1,19
909,239GEOQ9,0.8947368421052632,0,1,19
910,239MUSQ1,0.7894736842105263,0,1,19
911,239MUSQ10,0.7894736842105263,0,1,19
912,239MUSQ2,0.9473684210526315,0,1,19
913,239MUSQ3,0.7894736842105263,0,1,19
914,239MUSQ4,0.6842105263157895,0,1,19
915,239MUSQ5,0.7894736842105263,0,1,19
916,239MUSQ6,0.42105263157894735,0,1,19
917,239MUSQ7,0.47368421052631576,0,1,19
918,239MUSQ8,0.6842105263157895,0,1,19
919,239MUSQ9,0.6842105263157895,0,1,19
920,240FOOQ1,1.0,1,1,19
921,240FOOQ10,0.5789473684210527,0,1,19
922,240FOOQ2,1.0,1,1,19
923,240FOOQ3,0.8421052631578947,0,1,19
924,240FOOQ4,0.6842105263157895,0,1,19
925,240FOOQ5,0.8421052631578947,0,1,19
926,240FOOQ6,0.21052631578947367,0,1,19
927,240FOOQ7,0.3684210526315789,0,1,19
928,240FOOQ8,0.8947368421052632,0,1,19
929,240FOOQ9,0.05263157894736842,0,1,19
930,240GRAQ1,0.5263157894736842,0,1,19
931,240GRAQ10,0.7368421052631579,0,1,19
932,240GRAQ2,0.6842105263157895,0,1,19
933,240GRAQ3,0.7894736842105263,0,1,19
934,240GRAQ4,0.47368421052631576,0,1,19
935,240GRAQ5,0.42105263157894735,0,1,19
936,240GRAQ6,0.05263157894736842,0,1,19
937,240GRAQ7,0.5789473684210527,0,1,19
938,240GRAQ8,0.631578947368421,0,1,19
939,240GRAQ9,0.6842105263157895,0,1,19
940,240MUSQ1,0.5789473684210527,0,1,19
941,240MUSQ10,0.8421052631578947,0,1,19
942,240MUSQ2,0.42105263157894735,0,1,19
943,240MUSQ3,0.21052631578947367,0,1,19
944,240MUSQ4,0.5789473684210527,0,1,19
945,240MUSQ5,0.8421052631578947,0,1,19
946,240MUSQ6,0.3157894736842105,0,1,19
947,240MUSQ7,0.47368421052631576,0,1,19
948,240MUSQ8,0.631578947368421,0,1,19
949,240MUSQ9,1.3157894736842106,0,2,19
950,241FILQ1,0.6842105263157895,0,2,19
951,241FILQ10,0.5263157894736842,0,2,19
952,241FILQ2,0.8947368421052632,0,1,19
953,241FILQ3,0.8947368421052632,0,1,19
954,241FILQ4,0.8947368421052632,0,1,19
955,241FILQ5,0.7894736842105263,0,1,19
956,241FILQ6,0.8421052631578947,0,1,19
957,241FILQ7,0.631578947368421,0,1,19
958,241FILQ8,0.3157894736842105,0,1,19
959,241FILQ9,0.8421052631578947,0,1,19
960,241MUSQ1,1.0526315789473684,0,2,19
961,241MUSQ10,0.7894736842105263,0,1,19
962,241MUSQ2,0.8421052631578947,0,1,19
963,241MUSQ3,0.15789473684210525,0,1,19
964,241MUSQ4,0.631578947368421,0,1,19
965,241MUSQ5,0.5263157894736842,0,1,19
966,241MUSQ6,0.3684210526315789,0,1,19
967,241MUSQ7,0.6842105263157895,0,1,19
968,241MUSQ8,0.3684210526315789,0,1,19
969,241MUSQ9,0.5789473684210527,0,1,19
970,241SCIQ1,0.3157894736842105,0,1,19
971,241SCIQ10,0.5263157894736842,0,1,19
972,241SCIQ2,0.8947368421052632,0,1,19
973,241SCIQ3,0.21052631578947367,0,1,19
974,241SCIQ4,0.6842105263157895,0,1,19
975,241SCIQ5,0.5263157894736842,0,1,19
976,241SCIQ6,0.5263157894736842,0,1,19
977,241SCIQ7,0.8947368421052632,0,1,19
978,241SCIQ8,0.15789473684210525,0,1,19
979,241SCIQ9,0.8947368421052632,0,1,19
980,242FILQ1,0.8947368421052632,0,1,19
981,242FILQ10,0.7777777777777778,0,1,9
982,242FILQ2,0.9375,0,1,16
983,242FILQ3,0.625,0,1,16
984,242FILQ4,0.6875,0,1,16
985,242FILQ5,0.5625,0,1,16
986,242FILQ6,0.6875,0,1,16
987,242FILQ7,0.875,0,1,16
988,242FILQ8,0.4375,0,1,16
989,242FILQ9,0.6875,0,1,16
990,243FOOQ1,0.5789473684210527,0,1,19
991,243FOOQ10,0.3684210526315789,0,1,19
992,243FOOQ2,0.7368421052631579,0,1,19
993,243FOOQ3,0.47368421052631576,0,1,19
994,243FOOQ4,1.4210526315789473,0,2,19
995,243FOOQ5,0.631578947368421,0,1,19
996,243FOOQ6,0.47368421052631576,0,1,19
997,243FOOQ7,0.7368421052631579,0,1,19
998,243FOOQ8,0.6842105263157895,0,1,19
999,243FOOQ9,0.7894736842105263,0,1,19
1000,243MUSQ1,0.25,0,1,4
1001,243MUSQ10,0.25,0,1,4
1002,243MUSQ2,1.0,1,1,4
1003,243MUSQ3,0.5,0,1,4
1004,243MUSQ4,0.0,0,0,4
1005,243MUSQ5,0.0,0,0,4
1006,243MUSQ6,0.0,0,0,4
1007,243MUSQ7,0.0,0,0,4
1008,243MUSQ8,0.25,0,1,4
1009,243MUSQ9,0.0,0,0,4
1010,244FILQ1,0.7894736842105263,0,1,19
1011,244FILQ10,0.9473684210526315,0,1,19
1012,244FILQ2,0.47368421052631576,0,1,19
1013,244FILQ3,0.7368421052631579,0,1,19
1014,244FILQ4,0.631578947368421,0,1,19
1015,244FILQ5,0.8947368421052632,0,1,19
1016,244FILQ6,0.7894736842105263,0,1,19
1017,244FILQ7,1.0526315789473684,0,2,19
1018,244FILQ8,0.3157894736842105,0,1,19
1019,244FILQ9,0.2631578947368421,0,1,19
1020,244GRAQ1,0.5263157894736842,0,1,19
1021,244GRAQ10,0.5263157894736842,0,1,19
1022,244GRAQ2,0.3157894736842105,0,1,19
1023,244GRAQ3,0.42105263157894735,0,1,19
1024,244GRAQ4,0.42105263157894735,0,1,19
1025,244GRAQ5,0.3684210526315789,0,1,19
1026,244GRAQ6,0.2631578947368421,0,2,19
1027,244GRAQ7,0.5789473684210527,0,1,19
1028,244GRAQ8,0.6842105263157895,0,1,19
1029,244GRAQ9,0.42105263157894735,0,1,19
1030,244MUSQ1,0.7894736842105263,0,1,19
1031,244MUSQ10,0.7894736842105263,0,1,19
1032,244MUSQ2,0.7368421052631579,0,1,19
1033,244MUSQ3,1.0,0,2,19
1034,244MUSQ4,0.8947368421052632,0,1,19
1035,244MUSQ5,0.42105263157894735,0,1,19
1036,244MUSQ6,0.631578947368421,0,1,19
1037,244MUSQ7,0.7894736842105263,0,1,19
1038,244MUSQ8,0.3684210526315789,0,1,19
1039,244MUSQ9,0.8947368421052632,0,1,19
1040,244SCIQ1,0.47368421052631576,0,1,19
1041,244SCIQ10,0.3157894736842105,0,1,19
1042,244SCIQ2,0.9473684210526315,0,1,19
1043,244SCIQ3,0.6842105263157895,0,1,19
1044,244SCIQ4,0.9473684210526315,0,1,19
1045,244SCIQ5,0.8947368421052632,0,1,19
1046,244SCIQ6,0.9473684210526315,0,1,19
1047,244SCIQ7,0.631578947368421,0,1,19
1048,244SCIQ8,0.47368421052631576,0,1,19
1049,244SCIQ9,1.0,0,2,19
1050,245FILQ1,0.7894736842105263,0,1,19
1051,245FILQ10,0.3684210526315789,0,1,19
1052,245FILQ2,0.42105263157894735,0,1,19
1053,245FILQ3,0.631578947368421,0,1,19
1054,245FILQ4,0.3157894736842105,0,1,19
1055,245FILQ5,0.21052631578947367,0,1,19
1056,245FILQ6,0.7368421052631579,0,1,19
1057,245FILQ7,0.7368421052631579,0,1,19
1058,245FILQ8,0.5263157894736842,0,1,19
1059,245FILQ9,0.5263157894736842,0,1,19
1060,245GEOQ1,0.8235294117647058,0,1,17
1061,245GEOQ10,0.8666666666666667,0,1,15
1062,245GEOQ2,0.625,0,1,16
1063,245GEOQ3,0.3125,0,1,16
1064,245GEOQ4,0.6875,0,1,16
1065,245GEOQ5,0.625,0,1,16
1066,245GEOQ6,0.5,0,1,16
1067,245GEOQ7,1.6875,0,2,16
1068,245GEOQ8,0.6875,0,1,16
1069,245GEOQ9,0.5625,0,1,16
1070,245GRAQ1,1.1578947368421053,0,2,19
1071,245GRAQ10,0.6842105263157895,0,1,19
1072,245GRAQ2,0.631578947368421,0,1,19
1073,245GRAQ3,0.42105263157894735,0,1,19
1074,245GRAQ4,0.42105263157894735,0,1,19
1075,245GRAQ5,0.631578947368421,0,1,19
1076,245GRAQ6,0.8947368421052632,0,1,19
1077,245GRAQ7,0.47368421052631576,0,1,19
1078,245GRAQ8,0.5263157894736842,0,1,19
1079,245GRAQ9,0.8421052631578947,0,1,19
1080,245MUSQ1,0.8947368421052632,0,1,19
1081,245MUSQ10,0.42105263157894735,0,1,19
1082,245MUSQ2,0.8947368421052632,0,1,19
1083,245MUSQ3,0.631578947368421,0,1,19
1084,245MUSQ4,0.8421052631578947,0,1,19
1085,245MUSQ5,0.42105263157894735,0,1,19
1086,245MUSQ6,1.631578947368421,0,2,19
1087,245MUSQ7,0.47368421052631576,0,1,19
1088,245MUSQ8,0.9473684210526315,0,1,19
1089,245MUSQ9,0.7894736842105263,0,1,19
1090,245SPOQ1,0.3333333333333333,0,1,9
1091,245SPOQ10,1.0,1,1,9
1092,245SPOQ2,0.3333333333333333,0,2,9
1093,245SPOQ3,0.4444444444444444,0,1,9
1094,245SPOQ4,1.0,1,1,9
1095,245SPOQ5,1.0,1,1,9
1096,245SPOQ6,0.0,0,0,9
1097,245SPOQ7,0.5555555555555556,0,1,9
1098,245SPOQ8,0.7777777777777778,0,1,9
1099,245SPOQ9,0.6666666666666666,0,1,9
1100,246FILQ1,0.9285714285714286,0,1,14
1101,246FILQ10,1.0,1,1,14
1102,246FILQ2,0.8571428571428571,0,1,14
1103,246FILQ3,0.6428571428571429,0,1,14
1104,246FILQ4,0.2857142857142857,0,1,14
1105,246FILQ5,0.9285714285714286,0,1,14
1106,246FILQ6,0.7142857142857143,0,1,14
1107,246FILQ7,0.5714285714285714,0,2,14
1108,246FILQ8,0.2857142857142857,0,1,14
1109,246FILQ9,0.5714285714285714,0,1,14
1110,246GRAQ1,0.8333333333333334,0,1,6
1111,246GRAQ10,0.8333333333333334,0,1,6
1112,246GRAQ2,0.8333333333333334,0,1,6
1113,246GRAQ3,0.8333333333333334,0,1,6
1114,246GRAQ4,0.6666666666666666,0,2,6
1115,246GRAQ5,0.5,0,1,6
1116,246GRAQ6,0.6666666666666666,0,1,6
1117,246GRAQ7,0.0,0,0,6
1118,246GRAQ8,0.8333333333333334,0,1,6
1119,246GRAQ9,0.5,0,1,6
1120,246MUSQ1,0.26666666666666666,0,1,15
1121,246MUSQ10,0.3333333333333333,0,1,15
1122,246MUSQ2,0.4666666666666667,0,1,15
1123,246MUSQ3,0.4666666666666667,0,1,15
1124,246MUSQ4,0.6666666666666666,0,1,15
1125,246MUSQ5,0.4,0,1,15
1126,246MUSQ6,0.9333333333333333,0,1,15
1127,246MUSQ7,0.5333333333333333,0,1,15
1128,246MUSQ8,0.6666666666666666,0,1,15
1129,246MUSQ9,0.5333333333333333,0,1,15
1130,246SCIQ1,0.9473684210526315,0,1,19
1131,246SCIQ10,0.7857142857142857,0,1,14
1132,246SCIQ2,0.7894736842105263,0,1,19
1133,246SCIQ3,0.6842105263157895,0,1,19
1134,246SCIQ4,0.631578947368421,0,1,19
1135,246SCIQ5,0.8421052631578947,0,1,19
1136,246SCIQ6,0.631578947368421,0,1,19
1137,246SCIQ7,0.5789473684210527,0,1,19
1138,246SCIQ8,0.5789473684210527,0,1,19
1139,246SCIQ9,0.42105263157894735,0,1,19
1140,247FILQ1,0.8947368421052632,0,1,19
1141,247FILQ10,0.3684210526315789,0,1,19
1142,247FILQ2,0.3157894736842105,0,1,19
1143,247FILQ3,0.9473684210526315,0,1,19
1144,247FILQ4,0.5789473684210527,0,1,19
1145,247FILQ5,0.8947368421052632,0,1,19
1146,247FILQ6,1.3157894736842106,0,2,19
1147,247FILQ7,0.9473684210526315,0,1,19
1148,247FILQ8,0.6842105263157895,0,1,19
1149,247FILQ9,0.631578947368421,0,1,19
1150,247FOOQ1,0.2222222222222222,0,1,18
1151,247FOOQ10,0.9166666666666666,0,1,12
1152,247FOOQ2,0.7333333333333333,0,1,15
1153,247FOOQ3,0.7333333333333333,0,1,15
1154,247FOOQ4,0.2,0,1,15
1155,247FOOQ5,0.4666666666666667,0,1,15
1156,247FOOQ6,1.8,0,2,15
1157,247FOOQ7,0.5333333333333333,0,2,15
1158,247FOOQ8,0.6,0,1,15
1159,247FOOQ9,0.6,0,1,15
1160,247GEOQ1,0.8421052631578947,0,1,19
1161,247GEOQ10,0.8421052631578947,0,1,19
1162,247GEOQ2,1.0,1,1,19
1163,247GEOQ3,0.2631578947368421,0,1,19
1164,247GEOQ4,0.2631578947368421,0,1,19
1165,247GEOQ5,0.6842105263157895,0,1,19
1166,247GEOQ6,0.5789473684210527,0,1,19
1167,247GEOQ7,0.5789473684210527,0,1,19
1168,247GEOQ8,0.5263157894736842,0,1,19
1169,247GEOQ9,0.9473684210526315,0,1,19
